customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01413,Male,0,Yes,Yes,10,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.95,679.01,No
CUST-01414,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.37,6378.46,Yes
CUST-01415,Female,1,No,No,43,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Mailed check,60.91,2744.76,Yes
CUST-01416,Female,0,No,No,70,No,No phone service,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),61.58,4330.21,No
CUST-01417,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),34.84,2345.86,No
CUST-01418,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.0,2874.96,Yes
CUST-01419,Male,0,Yes,No,3,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.49,107.86,No
CUST-01420,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),109.27,538.64,Yes
CUST-01421,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.85,2059.29,No
CUST-01422,Male,0,Yes,No,52,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,57.95,2796.29,Yes
CUST-01423,Male,1,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,31.42,1943.72,No
CUST-01424,Male,0,Yes,Yes,63,Yes,No,DSL,No,No internet service,No,Yes,No,No,One year,No,Electronic check,117.22,8054.5,No
CUST-01425,Female,0,Yes,Yes,7,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,75.14,483.13,No
CUST-01426,Female,0,Yes,No,53,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.45,4252.3,Yes
CUST-01427,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.55,208.15,Yes
CUST-01428,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.93,567.86,Yes
CUST-01429,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.11,3684.08,No
CUST-01430,Male,0,No,Yes,18,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,108.42,2112.3,No
CUST-01431,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),46.37,2572.7,No
CUST-01432,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,104.98,3251.7,Yes
CUST-01433,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.37,1659.19,Yes
CUST-01434,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Credit card (automatic),40.52,2560.85,No
CUST-01435,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.07,5218.38,No
CUST-01436,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,21.26,278.54,Yes
CUST-01437,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.8,3007.83,Yes
CUST-01438,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,24.54,639.63,Yes
CUST-01439,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,57.87,2731.52,No
CUST-01440,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.33,1081.74,No
CUST-01441,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,65.06,1673.35,Yes
CUST-01442,Female,0,No,No,72,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,113.75,8028.99,No
CUST-01443,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,32.26,877.56,No
CUST-01444,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),28.75,249.3,No
CUST-01445,Male,0,No,Yes,13,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),37.79,481.22,No
CUST-01446,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,111.85,6750.29,No
CUST-01447,Female,0,No,No,38,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.12,1913.62,Yes
CUST-01448,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.7,1658.9,Yes
CUST-01449,Female,0,No,Yes,31,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,46.86,1484.6,No
CUST-01450,Female,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Credit card (automatic),89.96,3611.39,No
CUST-01451,Female,1,Yes,Yes,62,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.12,5326.93,No
CUST-01452,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),113.96,7563.64,No
CUST-01453,Female,0,Yes,No,9,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.88,484.22,Yes
CUST-01454,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.26,2021.43,Yes
CUST-01455,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.92,5863.06,Yes
CUST-01456,Male,0,No,Yes,40,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,33.82,1272.27,No
CUST-01457,Female,0,Yes,Yes,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.81,3875.99,Yes
CUST-01458,Female,0,Yes,No,72,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,95.21,7100.63,Yes
CUST-01459,Female,0,No,No,50,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,103.84,5685.49,No
CUST-01460,Male,0,Yes,No,20,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,86.98,1879.56,No
CUST-01461,Male,0,Yes,No,70,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,34.7,2641.19,No
CUST-01462,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51.6,2201.65,No
CUST-01463,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,23.59,723.75,Yes
CUST-01464,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.28,6385.82,No
CUST-01465,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.11,5335.89,Yes
CUST-01466,Female,1,Yes,No,65,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,69.49,4438.91,Yes
CUST-01467,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.87,6089.14,Yes
CUST-01468,Female,0,Yes,Yes,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.98,275.8,No
CUST-01469,Female,1,No,No,7,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),107.04,729.83,Yes
CUST-01470,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,36.18,345.4,Yes
CUST-01471,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),113.51,7584.51,No
CUST-01472,Female,1,No,No,34,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,46.88,1589.07,No
CUST-01473,Male,0,No,No,35,No,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,98.62,3302.24,No
CUST-01474,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,29.23,616.68,No
CUST-01475,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.92,3659.69,Yes
CUST-01476,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),114.59,7062.49,Yes
CUST-01477,Male,1,No,No,54,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),49.12,2643.25,Yes
CUST-01478,Female,0,No,Yes,35,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.05,3626.31,No
CUST-01479,Female,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.44,3232.71,No
CUST-01480,Female,0,No,Yes,46,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.53,3251.85,Yes
CUST-01481,Male,0,No,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.85,340.79,Yes
CUST-01482,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,75.02,782.26,Yes
CUST-01483,Female,0,Yes,Yes,40,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,66.34,2644.38,No
CUST-01484,Male,1,No,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,37.06,1840.69,No
CUST-01485,Male,0,Yes,No,40,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.22,698.9,Yes
CUST-01486,Male,0,No,No,23,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,85.74,2156.6,Yes
CUST-01487,Male,0,No,No,15,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),88.6,1407.72,No
CUST-01488,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,95.39,438.5,Yes
CUST-01489,Male,0,No,Yes,40,No,No phone service,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,111.09,4664.04,Yes
CUST-01490,Male,0,Yes,No,18,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,34.26,576.32,No
CUST-01491,Male,0,Yes,No,21,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),107.05,2197.73,No
CUST-01492,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),41.59,124.92,Yes
CUST-01493,Male,0,No,No,46,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,72.22,3590.6,No
CUST-01494,Female,0,Yes,No,53,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),43.94,2120.18,No
CUST-01495,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,31.89,591.16,No
CUST-01496,Male,0,No,No,59,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),23.14,1439.53,No
CUST-01497,Female,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,52.36,1208.66,No
CUST-01498,Female,0,No,No,51,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,115.13,6196.11,No
CUST-01499,Male,1,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.26,1722.1,Yes
CUST-01500,Male,0,No,Yes,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.76,1488.56,No
CUST-01501,Male,0,Yes,Yes,10,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,85.47,828.11,Yes
CUST-01502,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,One year,No,Electronic check,38.18,2374.63,No
CUST-01503,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23.84,200.92,Yes
CUST-01504,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,97.26,2788.6,Yes
CUST-01505,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,62.62,2531.77,Yes
CUST-01506,Male,0,Yes,No,71,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,115.72,8392.29,No
CUST-01507,Female,0,Yes,No,38,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.48,3649.28,No
CUST-01508,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.86,3201.45,Yes
CUST-01509,Female,0,Yes,Yes,59,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,116.14,6705.26,Yes
CUST-01510,Female,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),105.08,6266.74,No
CUST-01511,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.61,2719.64,No
CUST-01512,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,47.05,1258.27,No
CUST-01513,Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,68.24,1935.34,No
CUST-01514,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.18,3452.81,No
CUST-01515,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,75.86,5316.94,No
CUST-01516,Female,1,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,39.75,2858.49,No
CUST-01517,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,23.47,1312.64,No
CUST-01518,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,72.15,2824.63,No
CUST-01519,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.64,1350.57,No
CUST-01520,Male,0,Yes,Yes,63,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,113.79,6921.94,No
CUST-01521,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,No,Electronic check,72.37,328.6,No
CUST-01522,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.63,1353.95,No
CUST-01523,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),48.73,1544.23,No
CUST-01524,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,23.2,328.08,Yes
CUST-01525,Male,0,Yes,No,58,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,19.54,1047.57,No
CUST-01526,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),65.8,2785.98,Yes
CUST-01527,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,84.2,1556.31,Yes
CUST-01528,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.14,848.75,Yes
CUST-01529,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.35,4605.71,Yes
CUST-01530,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),36.11,1609.97,No
CUST-01531,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,108.72,1589.42,No
CUST-01532,Female,0,Yes,No,64,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,105.99,6732.02,Yes
CUST-01533,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),58.76,2270.66,No
CUST-01534,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.25,1852.35,No
CUST-01535,Male,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.94,583.88,Yes
